Time,Time.1,Open,High,Low,Close,Change,Volume,Open Int
02/13/2020 08:40,,9567.5,9574.5,9564.25,9570.25,2.75,7479.0,
02/13/2020 08:45,,9570.5,9579.5,9566.5,9574.0,3.5,9208.0,
02/13/2020 08:50,,9574.0,9590.75,9573.75,9590.25,16.25,9730.0,
02/13/2020 08:55,,9590.25,9592.75,9569.0,9571.25,-19.0,12571.0,
02/13/2020 09:00,,9571.0,9575.5,9554.25,9558.75,-12.25,14366.0,
02/13/2020 09:05,,9559.0,9576.75,9557.75,9574.25,15.25,8906.0,
02/13/2020 09:10,,9574.0,9584.75,9574.0,9583.25,9.25,7851.0,
02/13/2020 09:15,,9583.25,9590.75,9580.25,9589.5,6.25,7368.0,
02/13/2020 09:20,,9589.25,9589.25,9580.5,9581.0,-8.25,6356.0,
02/13/2020 09:25,,9581.25,9588.5,9578.5,9584.0,2.75,6462.0,
02/13/2020 09:30,,9583.75,9591.75,9578.0,9589.75,6.0,5900.0,
02/13/2020 09:35,,9590.0,9593.75,9580.75,9585.25,-4.75,7647.0,
02/13/2020 09:40,,9585.0,9595.75,9583.25,9594.5,9.5,5435.0,
02/13/2020 09:45,,9594.75,9602.75,9593.75,9599.75,5.0,6725.0,
02/13/2020 09:50,,9599.75,9605.25,9597.25,9602.75,3.0,5156.0,
02/13/2020 09:55,,9602.75,9609.75,9599.0,9608.0,5.25,5302.0,
02/13/2020 10:00,,9608.0,9616.25,9607.0,9613.75,5.75,7549.0,
02/13/2020 10:05,,9613.75,9615.5,9608.25,9608.5,-5.25,4519.0,
02/13/2020 10:10,,9608.75,9617.25,9607.75,9608.0,-0.75,4195.0,
02/13/2020 10:15,,9607.75,9612.0,9603.25,9611.5,3.75,4683.0,
02/13/2020 10:20,,9611.5,9619.0,9610.75,9617.75,6.25,4538.0,
02/13/2020 10:25,,9617.75,9620.0,9614.5,9618.0,0.25,4383.0,
02/13/2020 10:30,,9618.25,9625.0,9618.0,9625.0,6.75,5047.0,
02/13/2020 10:35,,9624.75,9629.75,9621.25,9624.25,-0.5,6496.0,
02/13/2020 10:40,,9624.25,9630.5,9621.25,9623.75,-0.5,5538.0,
02/13/2020 10:45,,9623.75,9625.0,9612.75,9615.25,-8.5,5813.0,
02/13/2020 10:50,,9615.25,9617.0,9611.0,9611.25,-4.0,3703.0,
02/13/2020 10:55,,9611.0,9617.25,9610.25,9615.25,4.25,3398.0,
02/13/2020 11:00,,9615.5,9623.75,9614.25,9623.25,7.75,3938.0,
02/13/2020 11:05,,9623.0,9629.75,9622.25,9629.75,6.75,4169.0,
02/13/2020 11:10,,9629.5,9631.5,9623.5,9624.75,-4.75,3619.0,
02/13/2020 11:15,,9624.75,9631.0,9623.5,9627.0,2.25,2888.0,
02/13/2020 11:20,,9626.75,9629.5,9623.0,9628.0,1.25,2814.0,
02/13/2020 11:25,,9628.0,9629.5,9621.0,9625.25,-2.75,3277.0,
02/13/2020 11:30,,9625.5,9631.0,9624.25,9629.0,3.5,2523.0,
02/13/2020 11:35,,9629.25,9629.25,9618.0,9621.0,-8.25,3080.0,
02/13/2020 11:40,,9621.25,9624.75,9615.5,9619.25,-2.0,2964.0,
02/13/2020 11:45,,9619.25,9622.5,9616.5,9619.5,0.25,3218.0,
02/13/2020 11:50,,9619.25,9623.0,9619.25,9620.25,1.0,1836.0,
02/13/2020 11:55,,9620.25,9620.75,9604.25,9605.0,-15.25,5218.0,
02/13/2020 12:00,,9605.0,9612.0,9604.5,9606.0,1.0,5017.0,
02/13/2020 12:05,,9606.25,9610.25,9603.25,9607.0,0.75,4459.0,
02/13/2020 12:10,,9607.0,9613.75,9604.0,9605.5,-1.5,3567.0,
02/13/2020 12:15,,9605.25,9612.5,9599.75,9612.5,7.25,3802.0,
02/13/2020 12:20,,9612.25,9616.75,9612.0,9614.0,1.75,2819.0,
02/13/2020 12:25,,9614.25,9622.0,9614.0,9621.5,7.25,2639.0,
02/13/2020 12:30,,9621.75,9625.0,9618.0,9623.75,2.0,2928.0,
02/13/2020 12:35,,9623.75,9624.25,9621.5,9623.5,-0.25,1890.0,
02/13/2020 12:40,,9623.75,9633.75,9623.75,9633.5,9.75,5064.0,
02/13/2020 12:45,,9633.5,9643.25,9633.5,9642.25,8.75,5440.0,
02/13/2020 12:50,,9642.5,9643.0,9635.0,9635.75,-6.75,3471.0,
02/13/2020 12:55,,9635.75,9641.0,9634.25,9638.75,3.0,2501.0,
02/13/2020 13:00,,9638.75,9644.75,9637.0,9641.5,2.75,4070.0,
02/13/2020 13:05,,9641.5,9641.75,9633.25,9633.25,-8.25,3099.0,
02/13/2020 13:10,,9633.5,9635.25,9626.75,9633.25,-0.25,5592.0,
02/13/2020 13:15,,9633.0,9635.25,9627.0,9634.25,1.25,4873.0,
02/13/2020 13:20,,9634.25,9639.5,9632.5,9632.5,-1.75,3204.0,
02/13/2020 13:25,,9633.0,9633.25,9624.75,9627.25,-5.75,3909.0,
02/13/2020 13:30,,9627.5,9638.0,9627.25,9636.75,9.25,3417.0,
02/13/2020 13:35,,9636.5,9639.0,9634.0,9636.75,0.25,1705.0,
02/13/2020 13:40,,9636.5,9638.5,9631.25,9632.0,-4.5,2647.0,
02/13/2020 13:45,,9631.75,9634.25,9626.25,9630.0,-1.75,2965.0,
02/13/2020 13:50,,9630.25,9636.75,9629.5,9635.5,5.25,1988.0,
02/13/2020 13:55,,9635.25,9639.5,9634.0,9634.25,-1.0,1909.0,
02/13/2020 14:00,,9634.25,9639.5,9613.5,9614.75,-19.5,7613.0,
02/13/2020 14:05,,9614.75,9623.75,9612.5,9623.0,8.25,5479.0,
02/13/2020 14:10,,9623.5,9625.0,9608.25,9609.75,-13.75,4948.0,
02/13/2020 14:15,,9609.5,9618.5,9609.0,9617.0,7.5,3604.0,
02/13/2020 14:20,,9617.25,9619.75,9613.25,9614.75,-2.5,2639.0,
02/13/2020 14:25,,9614.75,9619.75,9612.5,9615.5,0.75,2587.0,
02/13/2020 14:30,,9615.25,9617.75,9602.25,9607.75,-7.5,6594.0,
02/13/2020 14:35,,9607.75,9611.0,9604.75,9605.75,-2.0,4962.0,
02/13/2020 14:40,,9606.0,9609.5,9598.25,9601.0,-5.0,5512.0,
02/13/2020 14:45,,9600.75,9607.0,9595.0,9606.25,5.5,5275.0,
02/13/2020 14:50,,9605.75,9611.75,9601.25,9605.5,-0.25,5898.0,
02/13/2020 14:55,,9605.25,9608.25,9599.5,9604.75,-0.5,8041.0,
02/13/2020 15:00,,9604.5,9614.5,9603.75,9610.0,5.5,5905.0,
02/13/2020 15:05,,9610.0,9611.25,9604.5,9606.25,-3.75,1557.0,
02/13/2020 15:10,,9606.0,9614.0,9605.75,9613.5,7.5,1782.0,
02/13/2020 15:30,,9619.75,9627.25,9619.5,9624.25,4.5,1473.0,
02/13/2020 15:35,,9624.5,9625.75,9622.25,9624.25,-0.25,357.0,
02/13/2020 15:40,,9624.25,9624.5,9618.0,9618.25,-6.0,508.0,
02/13/2020 15:45,,9618.75,9621.5,9618.25,9620.25,1.5,342.0,
02/13/2020 15:50,,9620.0,9622.0,9620.0,9621.75,1.75,145.0,
02/13/2020 15:55,,9622.0,9625.75,9621.25,9625.25,3.25,370.0,
02/13/2020 17:00,,9626.25,9626.5,9618.5,9621.25,-5.0,973.0,
02/13/2020 17:05,,9621.5,9622.25,9618.75,9619.0,-2.5,357.0,
02/13/2020 17:10,,9619.25,9619.5,9613.25,9614.0,-5.25,453.0,
02/13/2020 17:15,,9614.0,9616.25,9610.25,9612.0,-2.0,497.0,
02/13/2020 17:20,,9612.0,9615.5,9612.0,9614.0,2.0,352.0,
02/13/2020 17:25,,9613.75,9616.0,9612.5,9615.75,2.0,203.0,
02/13/2020 17:30,,9615.75,9617.75,9614.75,9617.75,2.0,291.0,
02/13/2020 17:35,,9617.75,9620.0,9615.5,9618.25,0.5,482.0,
02/13/2020 17:40,,9618.25,9619.25,9600.5,9610.75,-7.5,1417.0,
02/13/2020 17:45,,9611.75,9616.25,9603.0,9603.5,-8.25,1045.0,
02/13/2020 17:50,,9603.5,9608.25,9603.25,9604.25,0.75,1052.0,
02/13/2020 17:55,,9604.25,9609.75,9604.0,9609.75,5.5,555.0,
02/13/2020 18:00,,9609.75,9614.25,9608.75,9609.0,-0.75,919.0,
02/13/2020 18:05,,9609.75,9612.25,9607.25,9608.5,-1.25,420.0,
02/13/2020 18:10,,9608.25,9609.0,9606.25,9607.5,-0.75,269.0,
02/13/2020 18:15,,9608.25,9611.0,9603.75,9604.0,-4.25,536.0,
02/13/2020 18:20,,9604.25,9606.75,9601.25,9603.0,-1.25,1173.0,
02/13/2020 18:25,,9603.0,9607.5,9601.0,9607.5,4.5,1082.0,
02/13/2020 18:30,,9607.0,9609.0,9605.5,9606.75,-0.25,692.0,
02/13/2020 18:35,,9607.0,9608.5,9604.0,9607.5,0.5,439.0,
02/13/2020 18:40,,9607.5,9608.5,9605.25,9606.0,-1.5,284.0,
02/13/2020 18:45,,9606.0,9613.0,9605.25,9611.25,5.25,787.0,
02/13/2020 18:50,,9611.5,9617.75,9610.75,9616.25,4.75,1015.0,
02/13/2020 18:55,,9616.5,9621.0,9616.5,9618.0,1.5,861.0,
02/13/2020 19:00,,9618.0,9625.75,9617.5,9620.0,2.0,1381.0,
02/13/2020 19:05,,9620.0,9621.5,9617.75,9620.0,0.0,618.0,
02/13/2020 19:10,,9620.0,9621.0,9616.25,9616.25,-3.75,609.0,
02/13/2020 19:15,,9616.5,9618.0,9610.5,9614.0,-2.5,1149.0,
02/13/2020 19:20,,9613.5,9619.25,9613.0,9618.25,4.75,780.0,
02/13/2020 19:25,,9618.0,9622.0,9615.0,9622.0,4.0,689.0,
02/13/2020 19:30,,9621.5,9626.0,9620.0,9624.0,2.5,1047.0,
02/13/2020 19:35,,9624.0,9635.25,9621.0,9632.25,8.25,1900.0,
02/13/2020 19:40,,9632.25,9635.0,9630.0,9633.0,0.75,967.0,
02/13/2020 19:45,,9632.5,9634.5,9630.0,9630.5,-2.0,675.0,
02/13/2020 19:50,,9630.25,9632.0,9629.75,9630.5,0.25,448.0,
02/13/2020 19:55,,9630.5,9633.5,9629.75,9633.25,2.75,297.0,
02/13/2020 20:00,,9633.25,9633.75,9628.5,9629.25,-4.0,474.0,
02/13/2020 20:05,,9629.0,9630.5,9626.25,9627.0,-2.0,410.0,
02/13/2020 20:10,,9626.75,9631.25,9624.0,9629.75,3.0,682.0,
02/13/2020 20:15,,9629.75,9635.0,9629.75,9633.75,4.0,681.0,
02/13/2020 20:20,,9633.75,9638.0,9632.5,9637.0,3.25,758.0,
02/13/2020 20:25,,9637.0,9639.25,9636.75,9637.0,0.0,617.0,
02/13/2020 20:30,,9637.25,9639.5,9634.25,9639.5,2.25,909.0,
02/13/2020 20:35,,9639.5,9640.5,9634.75,9636.5,-3.0,1024.0,
02/13/2020 20:40,,9636.5,9638.25,9635.5,9636.25,-0.25,304.0,
02/13/2020 20:45,,9636.5,9637.75,9636.25,9637.75,1.25,168.0,
02/13/2020 20:50,,9637.5,9644.0,9637.5,9641.75,4.25,1265.0,
02/13/2020 20:55,,9641.75,9645.0,9641.5,9644.5,2.75,1031.0,
02/13/2020 21:00,,9644.25,9659.25,9644.0,9651.0,6.75,2900.0,
02/13/2020 21:05,,9650.75,9652.5,9648.5,9649.5,-1.25,975.0,
02/13/2020 21:10,,9649.25,9650.5,9648.0,9649.25,0.0,527.0,
02/13/2020 21:15,,9649.25,9651.25,9648.25,9651.0,1.75,287.0,
02/13/2020 21:20,,9650.75,9654.0,9649.75,9653.0,2.25,631.0,
02/13/2020 21:25,,9652.75,9653.5,9650.5,9652.25,-0.5,507.0,
02/13/2020 21:30,,9652.0,9654.0,9651.5,9651.5,-0.5,534.0,
02/13/2020 21:35,,9651.5,9652.75,9649.75,9651.0,-0.5,611.0,
02/13/2020 21:40,,9651.0,9651.5,9649.0,9650.5,-0.5,638.0,
02/13/2020 21:45,,9650.5,9652.0,9649.0,9649.0,-1.5,419.0,
02/13/2020 21:50,,9649.25,9650.0,9644.25,9644.75,-4.5,946.0,
02/13/2020 21:55,,9645.0,9647.5,9644.5,9646.75,1.75,456.0,
02/13/2020 22:00,,9646.75,9646.75,9643.5,9644.25,-2.5,365.0,
02/13/2020 22:05,,9644.25,9645.25,9643.25,9644.5,0.25,369.0,
02/13/2020 22:10,,9644.5,9647.5,9644.25,9647.5,3.0,357.0,
02/13/2020 22:15,,9647.5,9647.5,9644.25,9644.75,-2.75,223.0,
02/13/2020 22:20,,9644.75,9644.75,9641.25,9643.5,-1.25,389.0,
02/13/2020 22:25,,9643.5,9646.25,9643.0,9645.0,1.5,283.0,
02/13/2020 22:30,,9645.0,9646.25,9644.5,9645.5,0.5,214.0,
02/13/2020 22:35,,9645.5,9647.0,9645.5,9646.75,1.25,148.0,
02/13/2020 22:40,,9646.5,9648.5,9646.0,9648.0,1.5,261.0,
02/13/2020 22:45,,9648.0,9648.75,9647.5,9648.75,0.75,194.0,
02/13/2020 22:50,,9648.75,9649.25,9648.0,9648.25,-0.5,223.0,
02/13/2020 22:55,,9648.25,9648.5,9645.25,9645.75,-2.5,301.0,
02/13/2020 23:00,,9645.75,9650.0,9644.75,9649.25,3.5,439.0,
02/13/2020 23:05,,9649.25,9649.75,9647.5,9648.0,-1.25,222.0,
02/13/2020 23:10,,9647.75,9648.25,9646.5,9646.75,-1.0,162.0,
02/13/2020 23:15,,9646.5,9647.25,9644.75,9645.25,-1.25,224.0,
02/13/2020 23:20,,9645.25,9646.75,9645.0,9646.0,0.75,134.0,
02/13/2020 23:25,,9645.75,9646.5,9642.75,9643.0,-2.75,312.0,
02/13/2020 23:30,,9643.0,9643.25,9637.75,9639.25,-3.75,780.0,
02/13/2020 23:35,,9639.25,9640.0,9638.0,9639.5,0.25,454.0,
02/13/2020 23:40,,9639.75,9640.5,9638.5,9640.0,0.25,297.0,
02/13/2020 23:45,,9640.0,9641.0,9638.5,9640.25,0.25,253.0,
02/13/2020 23:50,,9640.75,9642.5,9639.75,9641.25,0.5,207.0,
02/13/2020 23:55,,9641.25,9641.5,9639.0,9641.5,0.25,239.0,
02/14/2020 00:00,,9641.5,9642.25,9638.5,9638.75,-2.75,334.0,
02/14/2020 00:05,,9638.75,9639.5,9632.25,9634.0,-4.75,689.0,
02/14/2020 00:10,,9633.5,9637.5,9632.25,9635.25,1.75,561.0,
02/14/2020 00:15,,9635.5,9637.25,9634.75,9637.0,1.5,211.0,
02/14/2020 00:20,,9636.75,9637.0,9633.25,9634.75,-2.0,313.0,
02/14/2020 00:25,,9634.75,9635.0,9632.5,9634.0,-0.75,279.0,
02/14/2020 00:30,,9634.0,9635.5,9633.25,9633.5,-0.5,306.0,
02/14/2020 00:35,,9633.5,9635.5,9631.5,9634.5,1.0,411.0,
02/14/2020 00:40,,9634.5,9636.25,9633.0,9635.0,0.5,306.0,
02/14/2020 00:45,,9635.25,9639.25,9635.0,9638.25,3.0,511.0,
02/14/2020 00:50,,9638.25,9640.5,9637.75,9640.0,1.75,336.0,
02/14/2020 00:55,,9640.25,9640.5,9637.75,9638.25,-2.0,419.0,
02/14/2020 01:00,,9638.25,9644.25,9634.75,9642.75,4.5,1209.0,
02/14/2020 01:05,,9642.5,9644.25,9640.5,9642.0,-0.5,772.0,
02/14/2020 01:10,,9642.25,9642.5,9640.0,9640.75,-1.5,355.0,
02/14/2020 01:15,,9640.75,9647.0,9638.75,9643.0,2.25,887.0,
02/14/2020 01:20,,9643.0,9648.0,9642.5,9645.0,2.0,973.0,
02/14/2020 01:25,,9644.75,9645.75,9643.75,9644.75,0.0,480.0,
02/14/2020 01:30,,9645.0,9648.0,9642.75,9643.25,-1.75,784.0,
02/14/2020 01:35,,9643.25,9643.5,9640.0,9641.5,-1.75,433.0,
02/14/2020 01:40,,9641.25,9642.5,9640.25,9640.25,-1.0,246.0,
02/14/2020 01:45,,9640.25,9642.5,9639.75,9642.25,2.0,330.0,
02/14/2020 01:50,,9642.5,9643.25,9640.25,9640.25,-2.25,261.0,
02/14/2020 01:55,,9640.0,9642.25,9638.0,9641.25,1.25,519.0,
02/14/2020 02:00,,9641.5,9644.5,9637.5,9638.75,-2.75,1501.0,
02/14/2020 02:05,,9638.75,9640.0,9633.75,9638.0,-0.75,1346.0,
02/14/2020 02:10,,9638.0,9638.75,9635.0,9636.75,-1.25,562.0,
02/14/2020 02:15,,9636.5,9640.0,9636.25,9637.0,0.5,515.0,
02/14/2020 02:20,,9637.5,9637.5,9633.25,9634.75,-2.75,564.0,
02/14/2020 02:25,,9634.5,9637.0,9633.5,9636.25,1.75,671.0,
02/14/2020 02:30,,9636.75,9639.0,9635.5,9636.0,-0.75,498.0,
02/14/2020 02:35,,9636.25,9638.0,9635.75,9637.0,0.75,264.0,
02/14/2020 02:40,,9637.0,9637.5,9633.5,9636.0,-1.0,364.0,
02/14/2020 02:45,,9635.75,9638.5,9635.75,9637.25,1.5,299.0,
02/14/2020 02:50,,9637.0,9638.25,9636.75,9638.0,1.0,278.0,
02/14/2020 02:55,,9637.75,9637.75,9631.5,9633.0,-4.75,618.0,
02/14/2020 03:00,,9633.0,9634.0,9627.0,9630.25,-2.75,1060.0,
02/14/2020 03:05,,9630.0,9630.5,9625.25,9628.0,-2.0,1012.0,
02/14/2020 03:10,,9628.25,9631.25,9627.5,9630.75,2.5,442.0,
02/14/2020 03:15,,9630.5,9635.5,9629.75,9634.5,4.0,712.0,
02/14/2020 03:20,,9634.5,9635.0,9627.75,9628.75,-5.75,1200.0,
02/14/2020 03:25,,9628.5,9632.5,9628.25,9631.75,3.25,334.0,
02/14/2020 03:30,,9632.0,9633.0,9629.5,9631.0,-1.0,427.0,
02/14/2020 03:35,,9630.75,9633.25,9629.5,9632.75,2.0,409.0,
02/14/2020 03:40,,9632.75,9637.0,9632.75,9635.0,2.25,591.0,
02/14/2020 03:45,,9634.75,9635.5,9633.5,9634.0,-0.75,236.0,
02/14/2020 03:50,,9633.75,9636.25,9632.5,9636.0,2.25,230.0,
02/14/2020 03:55,,9636.0,9636.75,9634.0,9635.0,-1.0,231.0,
02/14/2020 04:00,,9635.0,9636.75,9633.5,9635.5,0.5,300.0,
02/14/2020 04:05,,9636.0,9638.75,9635.0,9638.25,2.25,375.0,
02/14/2020 04:10,,9638.25,9641.0,9636.5,9639.75,1.5,647.0,
02/14/2020 04:15,,9639.5,9640.25,9638.0,9638.5,-1.0,418.0,
02/14/2020 04:20,,9638.5,9640.0,9638.0,9638.5,0.0,323.0,
02/14/2020 04:25,,9638.75,9638.75,9636.0,9637.75,-1.0,344.0,
02/14/2020 04:30,,9638.0,9638.5,9636.75,9637.75,-0.25,212.0,
02/14/2020 04:35,,9637.75,9640.75,9637.5,9638.5,0.75,385.0,
02/14/2020 04:40,,9638.5,9641.75,9637.25,9641.0,2.5,369.0,
02/14/2020 04:45,,9641.0,9642.5,9640.5,9641.25,0.25,491.0,
02/14/2020 04:50,,9641.25,9641.75,9640.0,9641.5,0.25,303.0,
02/14/2020 04:55,,9641.5,9641.5,9639.0,9640.75,-0.75,370.0,
02/14/2020 05:00,,9640.75,9642.25,9638.0,9638.5,-2.25,393.0,
02/14/2020 05:05,,9638.0,9639.5,9637.0,9638.0,0.0,466.0,
02/14/2020 05:10,,9638.0,9638.0,9631.5,9633.0,-5.0,917.0,
02/14/2020 05:15,,9632.75,9634.75,9631.75,9632.75,0.0,552.0,
02/14/2020 05:20,,9632.75,9638.0,9631.5,9637.25,4.5,678.0,
02/14/2020 05:25,,9637.25,9639.5,9635.75,9636.75,-0.5,667.0,
02/14/2020 05:30,,9636.75,9637.0,9634.5,9636.25,-0.5,341.0,
02/14/2020 05:35,,9636.25,9638.75,9635.5,9638.0,1.75,264.0,
02/14/2020 05:40,,9638.0,9638.5,9635.25,9636.75,-1.25,281.0,
02/14/2020 05:45,,9636.75,9637.75,9635.0,9635.5,-1.25,219.0,
02/14/2020 05:50,,9635.25,9636.5,9633.25,9636.0,0.75,320.0,
02/14/2020 05:55,,9635.5,9639.75,9633.75,9639.0,3.5,459.0,
02/14/2020 06:00,,9639.25,9646.0,9638.75,9645.25,6.0,1130.0,
02/14/2020 06:05,,9645.25,9645.5,9643.0,9643.25,-2.0,514.0,
02/14/2020 06:10,,9643.0,9644.5,9642.0,9643.0,0.0,474.0,
02/14/2020 06:15,,9642.75,9644.25,9641.75,9643.0,0.25,496.0,
02/14/2020 06:20,,9643.0,9643.75,9641.0,9641.0,-2.0,460.0,
02/14/2020 06:25,,9641.0,9644.25,9640.75,9643.5,2.5,462.0,
02/14/2020 06:30,,9643.75,9644.5,9642.0,9644.5,0.75,472.0,
02/14/2020 06:35,,9644.5,9647.0,9643.5,9645.5,1.0,1020.0,
02/14/2020 06:40,,9645.5,9646.75,9643.0,9643.75,-1.75,746.0,
02/14/2020 06:45,,9643.75,9645.5,9643.0,9643.25,-0.5,401.0,
02/14/2020 06:50,,9643.5,9647.0,9643.0,9646.5,3.0,542.0,
02/14/2020 06:55,,9646.5,9649.5,9646.5,9647.25,0.75,711.0,
02/14/2020 07:00,,9647.0,9647.75,9644.25,9645.0,-2.0,805.0,
02/14/2020 07:05,,9644.75,9645.25,9642.25,9644.25,-0.5,773.0,
02/14/2020 07:10,,9644.25,9644.75,9642.5,9643.0,-1.25,347.0,
02/14/2020 07:15,,9643.0,9643.75,9639.75,9641.0,-2.0,747.0,
02/14/2020 07:20,,9641.0,9642.25,9639.0,9639.0,-2.0,819.0,
02/14/2020 07:25,,9639.0,9643.75,9638.0,9642.25,3.25,960.0,
02/14/2020 07:30,,9642.0,9644.0,9632.0,9634.25,-7.75,2280.0,
02/14/2020 07:35,,9634.25,9635.5,9622.5,9626.0,-8.25,3555.0,
02/14/2020 07:40,,9626.25,9629.5,9624.75,9626.25,0.0,1634.0,
02/14/2020 07:45,,9626.0,9626.25,9614.5,9621.25,-4.75,3271.0,
02/14/2020 07:50,,9621.25,9625.75,9619.25,9625.0,3.75,1356.0,
02/14/2020 07:55,,9624.75,9627.0,9622.5,9623.25,-1.5,928.0,
02/14/2020 08:00,,9623.0,9628.0,9620.75,9627.5,4.5,1385.0,
02/14/2020 08:05,,9627.75,9628.5,9625.75,9627.5,-0.25,1054.0,
02/14/2020 08:10,,9627.5,9627.5,9619.5,9619.75,-7.75,1212.0,
02/14/2020 08:15,,9619.75,9625.0,9616.75,9622.5,2.75,1238.0,
02/14/2020 08:20,,9622.5,9625.5,9621.75,9622.0,-0.5,1164.0,
02/14/2020 08:25,,9621.75,9622.75,9617.75,9619.0,-2.75,1646.0,
02/14/2020 08:30,,9618.75,9638.75,9613.25,9638.0,19.25,13249.0,
02/14/2020 08:35,,9638.25,9640.0,9612.75,9621.75,-16.5,13745.0,
02/14/2020 08:40,,9621.75,9629.0,9608.0,9611.25,-10.5,10252.0,
02/14/2020 08:45,,9611.0,9623.75,9610.75,9615.5,4.5,7454.0,
02/14/2020 08:50,,9615.75,9617.0,9604.25,9612.75,-3.0,9956.0,
02/14/2020 08:55,,9612.5,9612.75,9602.25,9610.25,-2.25,6058.0,
02/14/2020 09:00,,9609.75,9619.75,9604.5,9610.0,0.25,10143.0,
02/14/2020 09:05,,9609.75,9612.75,9605.5,9610.75,1.0,5989.0,
02/14/2020 09:10,,9610.75,9611.5,9593.25,9600.25,-10.5,9345.0,
02/14/2020 09:15,,9600.25,9613.5,9596.5,9612.5,12.25,6342.0,
02/14/2020 09:20,,9613.0,9619.0,9612.25,9616.75,3.75,6645.0,
02/14/2020 09:25,,9616.75,9621.75,9615.25,9619.5,2.75,4539.0,
02/14/2020 09:30,,9619.5,9622.0,9613.75,9618.75,-0.75,4966.0,
02/14/2020 09:35,,9618.5,9624.25,9616.25,9621.5,3.0,4888.0,
02/14/2020 09:40,,9621.5,9624.5,9619.25,9623.5,2.0,3332.0,
02/14/2020 09:45,,9623.5,9631.25,9620.25,9630.75,7.25,5255.0,
02/14/2020 09:50,,9631.0,9635.25,9630.0,9632.0,1.0,5812.0,
02/14/2020 09:55,,9632.25,9638.0,9632.0,9636.75,4.5,3463.0,
02/14/2020 10:00,,9636.75,9637.75,9632.5,9635.75,-1.0,3925.0,
02/14/2020 10:05,,9636.0,9639.0,9631.5,9634.75,-1.25,4542.0,
02/14/2020 10:10,,9634.75,9638.5,9633.5,9637.5,2.75,3399.0,
02/14/2020 10:15,,9637.5,9642.25,9635.5,9639.25,1.75,4306.0,
02/14/2020 10:20,,9639.5,9639.5,9634.5,9635.5,-4.0,3120.0,
02/14/2020 10:25,,9635.5,9635.5,9627.5,9631.25,-4.25,4016.0,
02/14/2020 10:30,,9631.5,9631.5,9627.5,9628.75,-2.75,2630.0,
02/14/2020 10:35,,9628.75,9633.75,9627.75,9628.25,-0.5,2597.0,
02/14/2020 10:40,,9628.25,9631.5,9625.75,9629.5,1.25,2578.0,
02/14/2020 10:45,,9629.5,9632.5,9623.25,9623.75,-5.75,2666.0,
02/14/2020 10:50,,9624.0,9625.75,9621.5,9624.25,0.25,3095.0,
02/14/2020 10:55,,9624.25,9629.0,9623.5,9624.25,0.0,2367.0,
02/14/2020 11:00,,9624.0,9627.75,9621.5,9622.5,-1.5,1931.0,
02/14/2020 11:05,,9622.5,9624.75,9617.25,9617.5,-5.0,3758.0,
02/14/2020 11:10,,9617.75,9619.5,9612.75,9613.0,-4.75,3598.0,
02/14/2020 11:15,,9613.0,9615.25,9609.75,9611.25,-1.75,3523.0,
02/14/2020 11:20,,9611.5,9611.75,9601.5,9608.25,-3.25,6408.0,
02/14/2020 11:25,,9608.25,9612.5,9607.5,9609.75,1.5,2645.0,
02/14/2020 11:30,,9609.75,9613.25,9608.0,9612.75,3.0,2163.0,
02/14/2020 11:35,,9612.5,9615.75,9611.25,9614.25,1.75,2879.0,
02/14/2020 11:40,,9614.25,9615.5,9608.75,9610.0,-4.25,2632.0,
02/14/2020 11:45,,9610.25,9611.25,9605.0,9608.75,-1.5,3723.0,
02/14/2020 11:50,,9609.0,9610.0,9601.75,9604.0,-5.0,3196.0,
02/14/2020 11:55,,9604.0,9605.5,9596.0,9603.0,-1.0,4590.0,
02/14/2020 12:00,,9603.0,9609.75,9600.0,9609.25,6.25,4482.0,
02/14/2020 12:05,,9609.5,9612.75,9595.0,9595.0,-14.5,5988.0,
02/14/2020 12:10,,9595.0,9606.0,9594.75,9604.25,9.25,3636.0,
02/14/2020 12:15,,9604.75,9605.0,9598.0,9598.5,-6.25,2616.0,
02/14/2020 12:20,,9598.75,9604.5,9597.0,9604.0,5.25,2684.0,
02/14/2020 12:25,,9603.75,9605.75,9601.5,9602.0,-1.75,2558.0,
02/14/2020 12:30,,9602.25,9608.0,9598.75,9606.75,4.5,3011.0,
02/14/2020 12:35,,9607.0,9612.25,9606.75,9609.0,2.0,3519.0,
02/14/2020 12:40,,9609.0,9611.0,9608.25,9610.25,1.25,1852.0,
02/14/2020 12:45,,9610.25,9610.5,9604.0,9605.25,-5.0,2517.0,
02/14/2020 12:50,,9605.25,9608.5,9600.0,9602.0,-3.25,2633.0,
02/14/2020 12:55,,9602.0,9603.25,9596.75,9599.0,-3.0,3338.0,
02/14/2020 13:00,,9599.25,9609.25,9597.5,9608.0,8.75,3222.0,
02/14/2020 13:05,,9608.0,9611.0,9605.0,9610.5,2.5,2215.0,
02/14/2020 13:10,,9610.5,9612.0,9602.0,9602.75,-7.75,3211.0,
02/14/2020 13:15,,9603.0,9603.0,9588.0,9592.75,-10.25,7099.0,
02/14/2020 13:20,,9592.75,9604.5,9592.0,9604.25,11.5,3848.0,
02/14/2020 13:25,,9604.25,9609.75,9604.25,9609.0,4.75,3706.0,
02/14/2020 13:30,,9609.0,9615.0,9605.25,9614.25,5.25,6103.0,
