,day,prev_close,next_open,1min,3min,5min,15min,30min,60min,ovnt_change
98,05/20/2020,9291.25,9402.0,"Time        05/20/2020 08:30
Time.1      05/20/2020 08:30
Open                    9402
High                 9427.75
Low                     9402
Close                9424.75
Change                 22.75
Volume                  3816
Open Int                 NaN
Name: 05/20/2020 08:30, dtype: object","Time        05/20/2020 08:30
Time.1                   NaN
Open                    9402
High                  9430.5
Low                     9402
Close                9422.25
Change                 20.25
Volume                  8292
Open Int                 NaN
Name: 05/20/2020 08:30, dtype: object","Time        05/20/2020 08:30
Time.1                   NaN
Open                    9402
High                  9430.5
Low                     9402
Close                9416.25
Change                 14.25
Volume                 11258
Open Int                 NaN
Name: 05/20/2020 08:30, dtype: object","Time        05/20/2020 08:30
Time.1                   NaN
Open                    9402
High                    9442
Low                     9402
Close                 9439.5
Change                  37.5
Volume                 26681
Open Int                 NaN
Name: 05/20/2020 08:30, dtype: object","Time        05/20/2020 08:30
Time.1                   NaN
Open                    9402
High                 9461.75
Low                     9402
Close                   9461
Change                    59
Volume                 41620
Open Int                 NaN
Name: 05/20/2020 08:30, dtype: object","Time        05/20/2020 08:00
Time.1                   NaN
Open                 9404.25
High                 9461.75
Low                  9397.25
Close                   9461
Change                 56.75
Volume                 48103
Open Int                 NaN
Name: 05/20/2020 08:00, dtype: object",1.191981703215391
99,05/21/2020,9480.0,9483.5,"Time        05/21/2020 08:30
Time.1      05/21/2020 08:30
Open                  9483.5
High                    9490
Low                     9475
Close                9487.25
Change                     4
Volume                  2558
Open Int                 NaN
Name: 05/21/2020 08:30, dtype: object","Time        05/21/2020 08:30
Time.1                   NaN
Open                  9483.5
High                    9490
Low                  9470.25
Close                   9474
Change                  -9.5
Volume                  6915
Open Int                 NaN
Name: 05/21/2020 08:30, dtype: object","Time        05/21/2020 08:30
Time.1                   NaN
Open                  9483.5
High                    9490
Low                   9469.5
Close                 9482.5
Change                    -1
Volume                  9398
Open Int                 NaN
Name: 05/21/2020 08:30, dtype: object","Time        05/21/2020 08:30
Time.1                   NaN
Open                  9483.5
High                 9510.75
Low                   9469.5
Close                 9505.5
Change                    22
Volume                 21424
Open Int                 NaN
Name: 05/21/2020 08:30, dtype: object","Time        05/21/2020 08:30
Time.1                   NaN
Open                  9483.5
High                 9510.75
Low                  9455.25
Close                 9475.5
Change                    -8
Volume                 39773
Open Int                 NaN
Name: 05/21/2020 08:30, dtype: object","Time        05/21/2020 08:00
Time.1                   NaN
Open                    9472
High                 9510.75
Low                  9455.25
Close                 9475.5
Change                   3.5
Volume                 46661
Open Int                 NaN
Name: 05/21/2020 08:00, dtype: object",0.03691983122362869
100,05/22/2020,9378.25,9358.25,"Time        05/22/2020 08:30
Time.1      05/22/2020 08:30
Open                 9358.25
High                  9368.5
Low                   9351.5
Close                   9360
Change                     2
Volume                  3230
Open Int                 NaN
Name: 05/22/2020 08:30, dtype: object","Time        05/22/2020 08:30
Time.1                   NaN
Open                 9358.25
High                  9368.5
Low                     9348
Close                9348.75
Change                  -9.5
Volume                  6380
Open Int                 NaN
Name: 05/22/2020 08:30, dtype: object","Time        05/22/2020 08:30
Time.1                   NaN
Open                 9358.25
High                  9368.5
Low                  9338.75
Close                 9353.5
Change                 -4.75
Volume                 10350
Open Int                 NaN
Name: 05/22/2020 08:30, dtype: object","Time        05/22/2020 08:30
Time.1                   NaN
Open                 9358.25
High                  9368.5
Low                  9319.75
Close                9336.75
Change                 -21.5
Volume                 27022
Open Int                 NaN
Name: 05/22/2020 08:30, dtype: object","Time        05/22/2020 08:30
Time.1                   NaN
Open                 9358.25
High                 9398.75
Low                  9319.75
Close                9393.75
Change                  35.5
Volume                 44342
Open Int                 NaN
Name: 05/22/2020 08:30, dtype: object","Time        05/22/2020 08:00
Time.1                   NaN
Open                    9349
High                 9398.75
Low                  9319.75
Close                9393.75
Change                 44.75
Volume                 54950
Open Int                 NaN
Name: 05/22/2020 08:00, dtype: object",-0.21325940340681895
101,05/26/2020,9406.25,9558.75,"Time        05/26/2020 08:30
Time.1      05/26/2020 08:30
Open                 9558.75
High                 9569.75
Low                     9552
Close                   9558
Change                 -0.75
Volume                  3219
Open Int                 NaN
Name: 05/26/2020 08:30, dtype: object","Time        05/26/2020 08:30
Time.1                   NaN
Open                 9558.75
High                 9569.75
Low                  9529.75
Close                 9534.5
Change                -24.25
Volume                  8602
Open Int                 NaN
Name: 05/26/2020 08:30, dtype: object","Time        05/26/2020 08:30
Time.1                   NaN
Open                 9558.75
High                 9569.75
Low                  9529.75
Close                9537.25
Change                 -21.5
Volume                 12227
Open Int                 NaN
Name: 05/26/2020 08:30, dtype: object","Time        05/26/2020 08:30
Time.1                   NaN
Open                 9558.75
High                 9569.75
Low                  9519.25
Close                9539.25
Change                 -19.5
Volume                 26601
Open Int                 NaN
Name: 05/26/2020 08:30, dtype: object","Time        05/26/2020 08:30
Time.1                   NaN
Open                 9558.75
High                 9569.75
Low                  9482.75
Close                9498.25
Change                 -60.5
Volume                 45836
Open Int                 NaN
Name: 05/26/2020 08:30, dtype: object","Time        05/26/2020 08:00
Time.1                   NaN
Open                  9550.5
High                 9569.75
Low                  9482.75
Close                9498.25
Change                -52.25
Volume                 57484
Open Int                 NaN
Name: 05/26/2020 08:00, dtype: object",1.621262458471761
102,05/27/2020,9387.75,9361.25,"Time        05/27/2020 08:30
Time.1      05/27/2020 08:30
Open                 9361.25
High                  9380.5
Low                   9360.5
Close                9374.25
Change                    13
Volume                  4580
Open Int                 NaN
Name: 05/27/2020 08:30, dtype: object","Time        05/27/2020 08:30
Time.1                   NaN
Open                 9361.25
High                 9385.25
Low                   9360.5
Close                 9377.5
Change                 16.25
Volume                  9220
Open Int                 NaN
Name: 05/27/2020 08:30, dtype: object","Time        05/27/2020 08:30
Time.1                   NaN
Open                 9361.25
High                 9385.25
Low                     9345
Close                   9356
Change                 -5.25
Volume                 15049
Open Int                 NaN
Name: 05/27/2020 08:30, dtype: object","Time        05/27/2020 08:30
Time.1                   NaN
Open                 9361.25
High                 9385.25
Low                  9324.25
Close                 9341.5
Change                -19.75
Volume                 36970
Open Int                 NaN
Name: 05/27/2020 08:30, dtype: object","Time        05/27/2020 08:30
Time.1                   NaN
Open                 9361.25
High                 9385.25
Low                     9272
Close                 9287.5
Change                -73.75
Volume                 67590
Open Int                 NaN
Name: 05/27/2020 08:30, dtype: object","Time        05/27/2020 08:00
Time.1                   NaN
Open                 9390.25
High                  9403.5
Low                     9272
Close                 9287.5
Change               -102.75
Volume                 85742
Open Int                 NaN
Name: 05/27/2020 08:00, dtype: object",-0.2822827621101968
103,05/28/2020,9434.5,9383.0,"Time        05/28/2020 08:30
Time.1      05/28/2020 08:30
Open                    9383
High                    9413
Low                  9382.25
Close                9407.25
Change                  24.5
Volume                  4322
Open Int                 NaN
Name: 05/28/2020 08:30, dtype: object","Time        05/28/2020 08:30
Time.1                   NaN
Open                    9383
High                 9418.25
Low                  9382.25
Close                 9409.5
Change                  26.5
Volume                  9545
Open Int                 NaN
Name: 05/28/2020 08:30, dtype: object","Time        05/28/2020 08:30
Time.1                   NaN
Open                    9383
High                    9419
Low                  9382.25
Close                 9401.5
Change                  18.5
Volume                 14538
Open Int                 NaN
Name: 05/28/2020 08:30, dtype: object","Time        05/28/2020 08:30
Time.1                   NaN
Open                    9383
High                 9462.75
Low                  9382.25
Close                9455.25
Change                 72.25
Volume                 36178
Open Int                 NaN
Name: 05/28/2020 08:30, dtype: object","Time        05/28/2020 08:30
Time.1                   NaN
Open                    9383
High                 9462.75
Low                  9382.25
Close                   9430
Change                    47
Volume                 54991
Open Int                 NaN
Name: 05/28/2020 08:30, dtype: object","Time        05/28/2020 08:00
Time.1                   NaN
Open                 9342.25
High                 9462.75
Low                  9338.75
Close                   9430
Change                 87.75
Volume                 69130
Open Int                 NaN
Name: 05/28/2020 08:00, dtype: object",-0.545868885473528
104,05/29/2020,9415.25,9441.5,"Time        05/29/2020 08:30
Time.1      05/29/2020 08:30
Open                  9441.5
High                    9444
Low                   9424.5
Close                 9431.5
Change                 -10.5
Volume                  3453
Open Int                 NaN
Name: 05/29/2020 08:30, dtype: object","Time        05/29/2020 08:30
Time.1                   NaN
Open                  9441.5
High                    9457
Low                  9422.75
Close                9453.75
Change                 12.25
Volume                  7642
Open Int                 NaN
Name: 05/29/2020 08:30, dtype: object","Time        05/29/2020 08:30
Time.1                   NaN
Open                  9441.5
High                 9464.75
Low                  9422.75
Close                9444.25
Change                  2.75
Volume                 11443
Open Int                 NaN
Name: 05/29/2020 08:30, dtype: object","Time        05/29/2020 08:30
Time.1                   NaN
Open                  9441.5
High                 9464.75
Low                  9420.25
Close                9454.75
Change                 13.25
Volume                 26256
Open Int                 NaN
Name: 05/29/2020 08:30, dtype: object","Time        05/29/2020 08:30
Time.1                   NaN
Open                  9441.5
High                    9483
Low                  9420.25
Close                9457.75
Change                 16.25
Volume                 45444
Open Int                 NaN
Name: 05/29/2020 08:30, dtype: object","Time        05/29/2020 08:00
Time.1                   NaN
Open                    9458
High                    9483
Low                  9420.25
Close                9457.75
Change                 -0.25
Volume                 57125
Open Int                 NaN
Name: 05/29/2020 08:00, dtype: object",0.2788030057619288
105,06/01/2020,9543.0,9520.25,"Time        06/01/2020 08:30
Time.1      06/01/2020 08:30
Open                 9520.25
High                 9527.25
Low                  9505.75
Close                   9514
Change                    -7
Volume                  2795
Open Int                 NaN
Name: 06/01/2020 08:30, dtype: object","Time        06/01/2020 08:30
Time.1                   NaN
Open                 9520.25
High                    9550
Low                  9505.75
Close                9541.25
Change                    21
Volume                  7556
Open Int                 NaN
Name: 06/01/2020 08:30, dtype: object","Time        06/01/2020 08:30
Time.1                   NaN
Open                 9520.25
High                    9550
Low                  9505.75
Close                9538.25
Change                    18
Volume                 11741
Open Int                 NaN
Name: 06/01/2020 08:30, dtype: object","Time        06/01/2020 08:30
Time.1                   NaN
Open                 9520.25
High                    9559
Low                  9505.75
Close                 9556.5
Change                 36.25
Volume                 27952
Open Int                 NaN
Name: 06/01/2020 08:30, dtype: object","Time        06/01/2020 08:30
Time.1                   NaN
Open                 9520.25
High                    9567
Low                  9505.75
Close                9550.25
Change                    30
Volume                 42481
Open Int                 NaN
Name: 06/01/2020 08:30, dtype: object","Time        06/01/2020 08:00
Time.1                   NaN
Open                 9519.75
High                    9567
Low                  9505.75
Close                9550.25
Change                  30.5
Volume                 50193
Open Int                 NaN
Name: 06/01/2020 08:00, dtype: object",-0.23839463481085613
106,06/02/2020,9593.5,9604.25,"Time        06/02/2020 08:30
Time.1      06/02/2020 08:30
Open                 9604.25
High                  9605.5
Low                   9589.5
Close                9590.75
Change                 -13.5
Volume                  3324
Open Int                 NaN
Name: 06/02/2020 08:30, dtype: object","Time        06/02/2020 08:30
Time.1                   NaN
Open                 9604.25
High                  9605.5
Low                  9575.25
Close                9580.25
Change                   -24
Volume                  8417
Open Int                 NaN
Name: 06/02/2020 08:30, dtype: object","Time        06/02/2020 08:30
Time.1                   NaN
Open                 9604.25
High                  9605.5
Low                   9572.5
Close                 9585.5
Change                -18.75
Volume                 12570
Open Int                 NaN
Name: 06/02/2020 08:30, dtype: object","Time        06/02/2020 08:30
Time.1                   NaN
Open                 9604.25
High                  9605.5
Low                  9570.25
Close                9586.25
Change                   -18
Volume                 29635
Open Int                 NaN
Name: 06/02/2020 08:30, dtype: object","Time        06/02/2020 08:30
Time.1                   NaN
Open                 9604.25
High                  9605.5
Low                  9558.25
Close                   9584
Change                -20.25
Volume                 46867
Open Int                 NaN
Name: 06/02/2020 08:30, dtype: object","Time        06/02/2020 08:00
Time.1                   NaN
Open                 9609.75
High                    9614
Low                  9558.25
Close                   9584
Change                -25.75
Volume                 54797
Open Int                 NaN
Name: 06/02/2020 08:00, dtype: object",0.11205503726481472
107,06/03/2020,9655.0,9677.25,"Time        06/03/2020 08:30
Time.1      06/03/2020 08:30
Open                 9677.25
High                    9693
Low                   9675.5
Close                9676.25
Change                    -1
Volume                  3356
Open Int                 NaN
Name: 06/03/2020 08:30, dtype: object","Time        06/03/2020 08:30
Time.1                   NaN
Open                 9677.25
High                    9693
Low                   9658.5
Close                9663.25
Change                   -14
Volume                  7418
Open Int                 NaN
Name: 06/03/2020 08:30, dtype: object","Time        06/03/2020 08:30
Time.1                   NaN
Open                 9677.25
High                 9695.75
Low                   9658.5
Close                   9681
Change                  3.75
Volume                 11999
Open Int                 NaN
Name: 06/03/2020 08:30, dtype: object","Time        06/03/2020 08:30
Time.1                   NaN
Open                 9677.25
High                 9695.75
Low                  9650.75
Close                   9683
Change                  5.75
Volume                 28120
Open Int                 NaN
Name: 06/03/2020 08:30, dtype: object","Time        06/03/2020 08:30
Time.1                   NaN
Open                 9677.25
High                  9699.5
Low                  9650.75
Close                9697.25
Change                    20
Volume                 44730
Open Int                 NaN
Name: 06/03/2020 08:30, dtype: object","Time        06/03/2020 08:00
Time.1                   NaN
Open                    9663
High                  9699.5
Low                  9650.75
Close                9697.25
Change                 34.25
Volume                 54607
Open Int                 NaN
Name: 06/03/2020 08:00, dtype: object",0.23045054375971002
108,06/04/2020,9697.5,9681.25,"Time        06/04/2020 08:30
Time.1      06/04/2020 08:30
Open                 9681.25
High                  9683.5
Low                  9669.75
Close                9672.25
Change                 -8.75
Volume                  3065
Open Int                 NaN
Name: 06/04/2020 08:30, dtype: object","Time        06/04/2020 08:30
Time.1                   NaN
Open                 9681.25
High                 9689.25
Low                  9669.75
Close                9684.75
Change                   3.5
Volume                  6612
Open Int                 NaN
Name: 06/04/2020 08:30, dtype: object","Time        06/04/2020 08:30
Time.1                   NaN
Open                 9681.25
High                  9693.5
Low                  9669.75
Close                9685.75
Change                   4.5
Volume                 10160
Open Int                 NaN
Name: 06/04/2020 08:30, dtype: object","Time        06/04/2020 08:30
Time.1                   NaN
Open                 9681.25
High                 9707.25
Low                  9669.75
Close                   9706
Change                 24.75
Volume                 23598
Open Int                 NaN
Name: 06/04/2020 08:30, dtype: object","Time        06/04/2020 08:30
Time.1                   NaN
Open                 9681.25
High                  9742.5
Low                  9669.75
Close                   9724
Change                 42.75
Volume                 46320
Open Int                 NaN
Name: 06/04/2020 08:30, dtype: object","Time        06/04/2020 08:00
Time.1                   NaN
Open                  9659.5
High                  9742.5
Low                     9657
Close                   9724
Change                  64.5
Volume                 56491
Open Int                 NaN
Name: 06/04/2020 08:00, dtype: object",-0.16756896107244135
109,06/05/2020,9627.5,9670.75,"Time        06/05/2020 08:30
Time.1      06/05/2020 08:30
Open                 9670.75
High                    9680
Low                  9663.75
Close                   9677
Change                     7
Volume                  3087
Open Int                 NaN
Name: 06/05/2020 08:30, dtype: object","Time        06/05/2020 08:30
Time.1                   NaN
Open                 9670.75
High                    9680
Low                     9660
Close                9662.25
Change                  -8.5
Volume                  7506
Open Int                 NaN
Name: 06/05/2020 08:30, dtype: object","Time        06/05/2020 08:30
Time.1                   NaN
Open                 9670.75
High                 9691.25
Low                  9653.25
Close                 9689.5
Change                 18.75
Volume                 12614
Open Int                 NaN
Name: 06/05/2020 08:30, dtype: object","Time        06/05/2020 08:30
Time.1                   NaN
Open                 9670.75
High                 9762.75
Low                  9653.25
Close                   9761
Change                 90.25
Volume                 45415
Open Int                 NaN
Name: 06/05/2020 08:30, dtype: object","Time        06/05/2020 08:30
Time.1                   NaN
Open                 9670.75
High                    9779
Low                  9653.25
Close                9757.25
Change                  86.5
Volume                 73929
Open Int                 NaN
Name: 06/05/2020 08:30, dtype: object","Time        06/05/2020 08:00
Time.1                   NaN
Open                  9645.5
High                    9779
Low                  9643.25
Close                9757.25
Change                111.75
Volume                 97566
Open Int                 NaN
Name: 06/05/2020 08:00, dtype: object",0.4492339652038432
110,06/08/2020,9816.0,9809.5,"Time        06/08/2020 08:30
Time.1      06/08/2020 08:30
Open                  9809.5
High                  9814.5
Low                     9802
Close                   9813
Change                  3.75
Volume                  2639
Open Int                 NaN
Name: 06/08/2020 08:30, dtype: object","Time        06/08/2020 08:30
Time.1                   NaN
Open                  9809.5
High                 9816.75
Low                     9802
Close                9802.75
Change                 -6.75
Volume                  7763
Open Int                 NaN
Name: 06/08/2020 08:30, dtype: object","Time        06/08/2020 08:30
Time.1                   NaN
Open                  9809.5
High                 9816.75
Low                  9794.25
Close                   9807
Change                  -2.5
Volume                 13338
Open Int                 NaN
Name: 06/08/2020 08:30, dtype: object","Time        06/08/2020 08:30
Time.1                   NaN
Open                  9809.5
High                  9829.5
Low                   9792.5
Close                   9802
Change                  -7.5
Volume                 33356
Open Int                 NaN
Name: 06/08/2020 08:30, dtype: object","Time        06/08/2020 08:30
Time.1                   NaN
Open                  9809.5
High                  9829.5
Low                  9769.25
Close                9785.25
Change                -24.25
Volume                 54852
Open Int                 NaN
Name: 06/08/2020 08:30, dtype: object","Time        06/08/2020 08:00
Time.1                   NaN
Open                    9818
High                 9829.75
Low                  9769.25
Close                9785.25
Change                -32.75
Volume                 64866
Open Int                 NaN
Name: 06/08/2020 08:00, dtype: object",-0.06621841890790546
111,06/09/2020,9896.5,9857.5,"Time        06/09/2020 08:30
Time.1      06/09/2020 08:30
Open                  9857.5
High                  9869.5
Low                     9852
Close                   9865
Change                     7
Volume                  3063
Open Int                 NaN
Name: 06/09/2020 08:30, dtype: object","Time        06/09/2020 08:30
Time.1                   NaN
Open                  9857.5
High                    9880
Low                     9852
Close                9863.25
Change                  5.75
Volume                  8651
Open Int                 NaN
Name: 06/09/2020 08:30, dtype: object","Time        06/09/2020 08:30
Time.1                   NaN
Open                  9857.5
High                    9880
Low                     9852
Close                9867.25
Change                  9.75
Volume                 12742
Open Int                 NaN
Name: 06/09/2020 08:30, dtype: object","Time        06/09/2020 08:30
Time.1                   NaN
Open                  9857.5
High                 9900.25
Low                     9852
Close                9898.25
Change                 40.75
Volume                 32167
Open Int                 NaN
Name: 06/09/2020 08:30, dtype: object","Time        06/09/2020 08:30
Time.1                   NaN
Open                  9857.5
High                 9910.25
Low                     9852
Close                 9895.5
Change                    38
Volume                 52623
Open Int                 NaN
Name: 06/09/2020 08:30, dtype: object","Time        06/09/2020 08:00
Time.1                   NaN
Open                 9857.75
High                 9910.25
Low                  9846.25
Close                 9895.5
Change                 37.75
Volume                 59633
Open Int                 NaN
Name: 06/09/2020 08:00, dtype: object",-0.3940787146971152
112,06/10/2020,9964.0,10038.5,"Time        06/10/2020 08:30
Time.1      06/10/2020 08:30
Open                 10038.5
High                 10043.8
Low                    10031
Close                10042.8
Change                  4.25
Volume                  3060
Open Int                 NaN
Name: 06/10/2020 08:30, dtype: object","Time        06/10/2020 08:30
Time.1                   NaN
Open                 10038.5
High                 10054.8
Low                    10031
Close                10047.5
Change                     9
Volume                  7949
Open Int                 NaN
Name: 06/10/2020 08:30, dtype: object","Time        06/10/2020 08:30
Time.1                   NaN
Open                 10038.5
High                 10054.8
Low                    10027
Close                10028.2
Change                -10.25
Volume                 12128
Open Int                 NaN
Name: 06/10/2020 08:30, dtype: object","Time        06/10/2020 08:30
Time.1                   NaN
Open                 10038.5
High                   10066
Low                  10023.5
Close                  10057
Change                  18.5
Volume                 33482
Open Int                 NaN
Name: 06/10/2020 08:30, dtype: object","Time        06/10/2020 08:30
Time.1                   NaN
Open                 10038.5
High                   10066
Low                  10023.5
Close                10058.2
Change                 19.75
Volume                 60586
Open Int                 NaN
Name: 06/10/2020 08:30, dtype: object","Time        06/10/2020 08:00
Time.1                   NaN
Open                 10044.2
High                   10066
Low                  10023.5
Close                10058.2
Change                    14
Volume                 69044
Open Int                 NaN
Name: 06/10/2020 08:00, dtype: object",0.7476916900843035
113,06/11/2020,10090.25,9927.0,"Time        06/11/2020 08:30
Time.1      06/11/2020 08:30
Open                    9927
High                 9931.25
Low                     9908
Close                 9926.5
Change                     0
Volume                  4593
Open Int                 NaN
Name: 06/11/2020 08:30, dtype: object","Time        06/11/2020 08:30
Time.1                   NaN
Open                    9927
High                  9954.5
Low                     9908
Close                 9938.5
Change                  11.5
Volume                 11494
Open Int                 NaN
Name: 06/11/2020 08:30, dtype: object","Time        06/11/2020 08:30
Time.1                   NaN
Open                    9927
High                  9954.5
Low                     9908
Close                9927.25
Change                  0.25
Volume                 17723
Open Int                 NaN
Name: 06/11/2020 08:30, dtype: object","Time        06/11/2020 08:30
Time.1                   NaN
Open                    9927
High                  9954.5
Low                     9876
Close                9902.75
Change                -24.25
Volume                 42359
Open Int                 NaN
Name: 06/11/2020 08:30, dtype: object","Time        06/11/2020 08:30
Time.1                   NaN
Open                    9927
High                  9954.5
Low                     9876
Close                   9935
Change                     8
Volume                 65180
Open Int                 NaN
Name: 06/11/2020 08:30, dtype: object","Time        06/11/2020 08:00
Time.1                   NaN
Open                 9933.75
High                  9954.5
Low                     9876
Close                   9935
Change                  1.25
Volume                 78677
Open Int                 NaN
Name: 06/11/2020 08:00, dtype: object",-1.61789846634127
114,06/12/2020,9593.0,9796.75,"Time        06/12/2020 08:30
Time.1      06/12/2020 08:30
Open                 9796.75
High                    9799
Low                     9779
Close                9795.75
Change                 -1.25
Volume                  2035
Open Int                 NaN
Name: 06/12/2020 08:30, dtype: object","Time        06/12/2020 08:30
Time.1                   NaN
Open                 9796.75
High                 9809.75
Low                     9776
Close                9786.75
Change                   -10
Volume                  6164
Open Int                 NaN
Name: 06/12/2020 08:30, dtype: object","Time        06/12/2020 08:30
Time.1                   NaN
Open                 9796.75
High                    9811
Low                     9776
Close                9805.75
Change                     9
Volume                  9259
Open Int                 NaN
Name: 06/12/2020 08:30, dtype: object","Time        06/12/2020 08:30
Time.1                   NaN
Open                 9796.75
High                 9847.25
Low                     9776
Close                9839.25
Change                  42.5
Volume                 22274
Open Int                 NaN
Name: 06/12/2020 08:30, dtype: object","Time        06/12/2020 08:30
Time.1                   NaN
Open                 9796.75
High                 9849.25
Low                     9776
Close                9811.25
Change                  14.5
Volume                 33516
Open Int                 NaN
Name: 06/12/2020 08:30, dtype: object","Time        06/12/2020 08:00
Time.1                   NaN
Open                 9756.75
High                 9849.25
Low                   9755.5
Close                9811.25
Change                  54.5
Volume                 41139
Open Int                 NaN
Name: 06/12/2020 08:00, dtype: object",2.1239445428958614
115,06/15/2020,9660.0,9522.75,"Time        06/15/2020 08:30
Time.1      06/15/2020 08:30
Open                 9522.75
High                    9545
Low                  9516.25
Close                   9545
Change                 22.75
Volume                  1536
Open Int                 NaN
Name: 06/15/2020 08:30, dtype: object","Time        06/15/2020 08:30
Time.1                   NaN
Open                 9522.75
High                  9552.5
Low                  9516.25
Close                9526.25
Change                   3.5
Volume                  3589
Open Int                 NaN
Name: 06/15/2020 08:30, dtype: object","Time        06/15/2020 08:30
Time.1                   NaN
Open                 9522.75
High                  9552.5
Low                   9483.5
Close                9498.75
Change                   -24
Volume                  5661
Open Int                 NaN
Name: 06/15/2020 08:30, dtype: object","Time        06/15/2020 08:30
Time.1                   NaN
Open                 9522.75
High                  9570.5
Low                   9483.5
Close                   9533
Change                 10.25
Volume                 13414
Open Int                 NaN
Name: 06/15/2020 08:30, dtype: object","Time        06/15/2020 08:30
Time.1                   NaN
Open                 9522.75
High                    9600
Low                   9483.5
Close                9597.25
Change                  74.5
Volume                 23556
Open Int                 NaN
Name: 06/15/2020 08:30, dtype: object","Time        06/15/2020 08:00
Time.1                   NaN
Open                    9525
High                    9600
Low                   9483.5
Close                9597.25
Change                 72.25
Volume                 27267
Open Int                 NaN
Name: 06/15/2020 08:00, dtype: object",-1.420807453416149
116,06/16/2020,9777.25,9988.0,"Time        06/16/2020 08:30
Time.1      06/16/2020 08:30
Open                    9988
High                    9995
Low                  9977.25
Close                   9985
Change                 -3.75
Volume                   496
Open Int                 NaN
Name: 06/16/2020 08:30, dtype: object","Time        06/16/2020 08:30
Time.1                   NaN
Open                    9988
High                    9995
Low                     9964
Close                9968.75
Change                -19.25
Volume                  1430
Open Int                 NaN
Name: 06/16/2020 08:30, dtype: object","Time        06/16/2020 08:30
Time.1                   NaN
Open                    9988
High                    9995
Low                  9961.25
Close                   9968
Change                   -20
Volume                  2158
Open Int                 NaN
Name: 06/16/2020 08:30, dtype: object","Time        06/16/2020 08:30
Time.1                   NaN
Open                    9988
High                    9995
Low                     9952
Close                9992.75
Change                  4.75
Volume                  5464
Open Int                 NaN
Name: 06/16/2020 08:30, dtype: object","Time        06/16/2020 08:30
Time.1                   NaN
Open                    9988
High                 10008.5
Low                     9952
Close                 9986.5
Change                  -1.5
Volume                  9964
Open Int                 NaN
Name: 06/16/2020 08:30, dtype: object","Time        06/16/2020 08:00
Time.1                   NaN
Open                 10000.8
High                 10008.5
Low                     9952
Close                 9986.5
Change                -14.25
Volume                 12534
Open Int                 NaN
Name: 06/16/2020 08:00, dtype: object",2.1555140760438776
117,06/17/2020,9954.25,10013.25,"Time        06/17/2020 08:30
Time.1      06/17/2020 08:30
Open                 10013.2
High                 10015.5
Low                     9987
Close                10000.8
Change                -13.25
Volume                   305
Open Int                 NaN
Name: 06/17/2020 08:30, dtype: object","Time        06/17/2020 08:30
Time.1                   NaN
Open                 10013.2
High                 10015.5
Low                     9987
Close                9994.75
Change                 -18.5
Volume                   785
Open Int                 NaN
Name: 06/17/2020 08:30, dtype: object","Time        06/17/2020 08:30
Time.1                   NaN
Open                 10013.2
High                 10017.8
Low                     9987
Close                10013.2
Change                     0
Volume                  1359
Open Int                 NaN
Name: 06/17/2020 08:30, dtype: object","Time        06/17/2020 08:30
Time.1                   NaN
Open                 10013.2
High                 10025.5
Low                     9987
Close                10021.8
Change                   8.5
Volume                  3506
Open Int                 NaN
Name: 06/17/2020 08:30, dtype: object","Time        06/17/2020 08:30
Time.1                   NaN
Open                 10013.2
High                   10029
Low                     9974
Close                9993.25
Change                   -20
Volume                  5677
Open Int                 NaN
Name: 06/17/2020 08:30, dtype: object","Time        06/17/2020 08:00
Time.1                   NaN
Open                   10015
High                   10030
Low                     9974
Close                9993.25
Change                -21.75
Volume                  6677
Open Int                 NaN
Name: 06/17/2020 08:00, dtype: object",0.5927116558254012
118,06/18/2020,9981.0,9969.75,"Time        06/18/2020 08:30
Time.1      06/18/2020 08:30
Open                 9969.75
High                 9981.25
Low                  9964.75
Close                9969.25
Change                  0.25
Volume                   191
Open Int                 NaN
Name: 06/18/2020 08:30, dtype: object","Time        06/18/2020 08:30
Time.1                   NaN
Open                 9969.75
High                  9991.5
Low                  9964.75
Close                9984.25
Change                  14.5
Volume                   553
Open Int                 NaN
Name: 06/18/2020 08:30, dtype: object","Time        06/18/2020 08:30
Time.1                   NaN
Open                 9969.75
High                  9992.5
Low                  9964.75
Close                9988.25
Change                  18.5
Volume                   851
Open Int                 NaN
Name: 06/18/2020 08:30, dtype: object","Time        06/18/2020 08:30
Time.1                   NaN
Open                 9969.75
High                 9995.25
Low                  9954.25
Close                9990.25
Change                  20.5
Volume                  2259
Open Int                 NaN
Name: 06/18/2020 08:30, dtype: object","Time        06/18/2020 08:30
Time.1                   NaN
Open                 9969.75
High                   10001
Low                  9954.25
Close                9976.25
Change                   6.5
Volume                  4085
Open Int                 NaN
Name: 06/18/2020 08:30, dtype: object","Time        06/18/2020 08:00
Time.1                   NaN
Open                 9986.75
High                   10001
Low                  9954.25
Close                9976.25
Change                 -10.5
Volume                  5185
Open Int                 NaN
Name: 06/18/2020 08:00, dtype: object",-0.1127141568981064
