Time,Open,High,Low,Last,Change,Volume,Open Int
7/20/2020 9:30,10765,10768.5,10752,10758.5,-6.25,5186,N/A
7/20/2020 9:25,10757.25,10768.75,10750.75,10764.75,8.25,8453,N/A
7/20/2020 9:20,10737.75,10758.25,10735.25,10756.5,19.25,7718,N/A
7/20/2020 9:15,10726.75,10737.75,10720.5,10737.25,10.25,5600,N/A
7/20/2020 9:10,10718,10731.75,10710.5,10727,8.75,7658,N/A
7/20/2020 9:05,10697,10722.75,10691.25,10718.25,21.75,10721,N/A
7/20/2020 9:00,10682.5,10699.5,10670.5,10696.5,14.75,8938,N/A
7/20/2020 8:55,10684.25,10695,10673,10681.75,-2.5,8205,N/A
7/20/2020 8:50,10649,10690,10646.5,10684.25,34.75,10323,N/A
7/20/2020 8:45,10628.25,10668,10618.75,10649.5,21,9826,N/A
7/20/2020 8:40,10639,10642.25,10611.75,10628.5,-11,10155,N/A
7/20/2020 8:35,10663.25,10668,10605.75,10639.5,-23.5,16544,N/A
7/20/2020 8:30,10659.25,10684.75,10651.25,10663,3.5,13761,N/A
7/20/2020 8:25,10666.25,10668.25,10659.5,10659.5,-6.5,1731,N/A
7/20/2020 8:20,10666.25,10670.5,10665,10666,-0.25,1002,N/A
7/20/2020 8:15,10675,10677,10666,10666.25,-9,1440,N/A
7/20/2020 8:10,10673.5,10678.25,10671.75,10675.25,1.75,1268,N/A
7/20/2020 8:05,10671.5,10675,10668.5,10673.5,1.75,909,N/A
7/20/2020 8:00,10666.75,10674,10666.5,10671.75,5.25,1049,N/A
7/20/2020 7:55,10665,10669.5,10662,10666.5,1.5,1160,N/A
7/20/2020 7:50,10658.5,10675,10657.25,10665,7,1927,N/A
7/20/2020 7:45,10659,10664.75,10656,10658,-1.25,1629,N/A
7/20/2020 7:40,10663,10665.25,10656.25,10659.25,-3.75,1201,N/A
7/20/2020 7:35,10655.25,10663.25,10653.75,10663,7.5,1143,N/A
7/20/2020 7:30,10647,10659.5,10645.5,10655.5,8.25,1280,N/A
7/20/2020 7:25,10651.25,10653,10645.25,10647.25,-4,732,N/A
7/20/2020 7:20,10650,10656,10646.5,10651.25,1,865,N/A
7/20/2020 7:15,10651.75,10652.25,10645,10650.25,-1.5,995,N/A
7/20/2020 7:10,10644.5,10654.25,10643.25,10651.75,7.25,990,N/A
7/20/2020 7:05,10651.75,10659.75,10644,10644.5,-7.5,1017,N/A
7/20/2020 7:00,10654.25,10657.75,10651,10652,-2.75,650,N/A
7/20/2020 6:55,10655.25,10657,10651.25,10654.75,-0.75,687,N/A
7/20/2020 6:50,10652.25,10666,10651,10655.5,3.25,1833,N/A
7/20/2020 6:45,10645.25,10652.25,10643.75,10652.25,7,534,N/A
7/20/2020 6:40,10646.75,10648.25,10643,10645.25,-1.25,434,N/A
7/20/2020 6:35,10645.75,10649.25,10644.5,10646.5,0.75,352,N/A
7/20/2020 6:30,10650.25,10652,10644.75,10645.75,-4.25,567,N/A
7/20/2020 6:25,10648,10651.5,10646,10650,2,1005,N/A
7/20/2020 6:20,10637.5,10648,10637.5,10648,10.5,1020,N/A
7/20/2020 6:15,10638.5,10640.25,10634,10637.5,-1,485,N/A
7/20/2020 6:10,10637.25,10640.5,10633,10638.5,1,858,N/A
7/20/2020 6:05,10633.5,10639.25,10632,10637.5,4,957,N/A
7/20/2020 6:00,10629.25,10635.25,10626.75,10633.5,4.5,718,N/A
7/20/2020 5:55,10622.75,10632,10622.5,10629,6.25,549,N/A
7/20/2020 5:50,10624.5,10628,10621.25,10622.75,-1.75,517,N/A
7/20/2020 5:45,10622.25,10627.25,10620.75,10624.5,2.5,507,N/A
7/20/2020 5:40,10621.25,10622.25,10618,10622,1,354,N/A
7/20/2020 5:35,10620.75,10621.75,10617,10621,0,389,N/A
7/20/2020 5:30,10619.75,10622.5,10615.75,10621,1.75,622,N/A
7/20/2020 5:25,10629.5,10631.5,10619.25,10619.25,-10.25,540,N/A
7/20/2020 5:20,10622.5,10629.75,10621,10629.5,7.5,376,N/A
7/20/2020 5:15,10626.25,10627.5,10621,10622,-4.5,447,N/A
7/20/2020 5:10,10627.25,10632,10623.75,10626.5,-1,404,N/A
7/20/2020 5:05,10628.75,10631.5,10626.5,10627.5,-1,396,N/A
7/20/2020 5:00,10629.75,10632.75,10625.5,10628.5,-2,488,N/A
7/20/2020 4:55,10631.5,10635.5,10628.5,10630.5,-1,382,N/A
7/20/2020 4:50,10631.5,10633.5,10628.75,10631.5,-0.25,380,N/A
7/20/2020 4:45,10630.5,10637.25,10628,10631.75,0.5,1548,N/A
7/20/2020 4:40,10615.5,10635.5,10614.75,10631.25,16,1539,N/A
7/20/2020 4:35,10609.75,10616.25,10609,10615.25,5,320,N/A
7/20/2020 4:30,10615.5,10618.75,10608.5,10610.25,-5.25,340,N/A
7/20/2020 4:25,10612.5,10618.75,10605.75,10615.5,3.75,792,N/A
7/20/2020 4:20,10608.5,10614.5,10608.25,10611.75,3,548,N/A
7/20/2020 4:15,10617,10619,10608.75,10608.75,-8.25,759,N/A
7/20/2020 4:10,10610,10619,10609,10617,7.25,774,N/A
7/20/2020 4:05,10609.25,10610.5,10606.5,10609.75,0.5,613,N/A
7/20/2020 4:00,10603.5,10617,10603.5,10609.25,5.75,1303,N/A
7/20/2020 3:55,10604.25,10605.75,10602.5,10603.5,-1.25,521,N/A
7/20/2020 3:50,10604.75,10606.5,10600.25,10604.75,-0.5,841,N/A
7/20/2020 3:45,10604.5,10609.25,10601,10605.25,1.25,1448,N/A
7/20/2020 3:40,10586.25,10606.5,10586.25,10604,17.5,1949,N/A
7/20/2020 3:35,10583.75,10587.5,10582,10586.5,3,672,N/A
7/20/2020 3:30,10583.75,10584.75,10576.25,10583.5,0,655,N/A
7/20/2020 3:25,10577,10586.25,10576,10583.5,6.5,993,N/A
7/20/2020 3:20,10574,10578,10570.5,10577,3.25,537,N/A
7/20/2020 3:15,10565.5,10575.25,10565.5,10573.75,8.5,476,N/A
7/20/2020 3:10,10566.75,10569.75,10562.75,10565.25,-1.25,472,N/A
7/20/2020 3:05,10569.25,10572.25,10566.25,10566.5,-3,450,N/A
7/20/2020 3:00,10571.75,10576.75,10569,10569.5,-1.75,570,N/A
7/20/2020 2:55,10570.75,10572.5,10568,10571.25,0.25,385,N/A
7/20/2020 2:50,10565.25,10573.25,10563.75,10571,5.5,507,N/A
7/20/2020 2:45,10564.75,10566.5,10562.25,10565.5,1,329,N/A
7/20/2020 2:40,10559,10568.5,10556.75,10564.5,6,762,N/A
7/20/2020 2:35,10554,10559.75,10551.5,10558.5,4.75,529,N/A
7/20/2020 2:30,10558.5,10559.75,10551.5,10553.75,-4.75,445,N/A
7/20/2020 2:25,10549.25,10560.25,10546.5,10558.5,9.25,1128,N/A
7/20/2020 2:20,10556,10557.5,10546.25,10549.25,-7.25,831,N/A
7/20/2020 2:15,10558.75,10560.75,10554.75,10556.5,-1.75,717,N/A
7/20/2020 2:10,10556.25,10560,10548.25,10558.25,3.25,1104,N/A
7/20/2020 2:05,10557,10561,10546.25,10555,-2.25,2142,N/A
7/20/2020 2:00,10567.5,10569.75,10556.75,10557.25,-11,1433,N/A
7/20/2020 1:55,10572.75,10573.25,10566.75,10568.25,-4.75,306,N/A
7/20/2020 1:50,10572.25,10575.5,10571.75,10573,0.5,201,N/A
7/20/2020 1:45,10574,10574.25,10571.25,10572.5,-2,244,N/A
7/20/2020 1:40,10576.75,10578.25,10573.75,10574.5,-2.25,257,N/A
7/20/2020 1:35,10574,10577.5,10573.25,10576.75,3,258,N/A
7/20/2020 1:30,10572.5,10575,10569.75,10573.75,1.25,339,N/A
7/20/2020 1:25,10575.5,10575.5,10570.5,10572.5,-3.25,396,N/A
7/20/2020 1:20,10566.5,10576.25,10565.75,10575.75,9.25,527,N/A
7/20/2020 1:15,10570,10571.25,10556.25,10566.5,-4.25,1358,N/A
7/20/2020 1:10,10570.75,10573.5,10569,10570.75,0.25,311,N/A
7/20/2020 1:05,10576.5,10578.25,10569,10570.5,-5.25,445,N/A
7/20/2020 1:00,10581.25,10586.25,10573,10575.75,-5.25,682,N/A
7/20/2020 0:55,10580.5,10583,10579.5,10581,-0.5,155,N/A
7/20/2020 0:50,10582.25,10583.75,10579.75,10581.5,-0.5,135,N/A
7/20/2020 0:45,10580.75,10583.5,10577.5,10582,1.5,223,N/A
7/20/2020 0:40,10584,10584.75,10579.5,10580.5,-3.25,148,N/A
7/20/2020 0:35,10584.25,10585,10580,10583.75,-1,183,N/A
7/20/2020 0:30,10581,10586.5,10580,10584.75,4.5,414,N/A
7/20/2020 0:25,10584,10585.25,10579.5,10580.25,-3,342,N/A
7/20/2020 0:20,10576.5,10583.75,10576,10583.25,6.75,481,N/A
7/20/2020 0:15,10570.75,10576.75,10570.75,10576.5,6.25,514,N/A
7/20/2020 0:10,10573.25,10575.5,10567.5,10570.25,-3.25,932,N/A
7/20/2020 0:05,10586,10586.25,10573.5,10573.5,-12.25,875,N/A
7/20/2020 0:00,10584,10586,10580.25,10585.75,1.25,685,N/A
7/19/2020 23:55,10583,10585,10581.5,10584.5,2,667,N/A
7/19/2020 23:50,10582,10582.75,10578.25,10582.5,1,534,N/A
7/19/2020 23:45,10583.25,10584.75,10580.75,10581.5,-1.5,225,N/A
7/19/2020 23:40,10586.75,10587.75,10579.25,10583,-4.75,426,N/A
7/19/2020 23:35,10586.5,10590,10586.5,10587.75,1.25,101,N/A
7/19/2020 23:30,10587.5,10587.75,10583.5,10586.5,-1,165,N/A
7/19/2020 23:25,10586.75,10588,10586,10587.5,0.75,58,N/A
7/19/2020 23:20,10587.25,10589.25,10584.75,10586.75,-0.5,187,N/A
7/19/2020 23:15,10585.5,10590.75,10585.5,10587.25,1.5,237,N/A
7/19/2020 23:10,10589.25,10589.75,10585.5,10585.75,-3.75,105,N/A
7/19/2020 23:05,10589,10592,10588.5,10589.5,-0.25,80,N/A
7/19/2020 23:00,10589.25,10589.75,10585.25,10589.75,1,203,N/A
7/19/2020 22:55,10590.5,10593.75,10588.75,10588.75,-1.5,373,N/A
7/19/2020 22:50,10592.5,10595,10587.75,10590.25,-2.75,456,N/A
7/19/2020 22:45,10591.5,10593.75,10589.25,10593,2,424,N/A
7/19/2020 22:40,10580.75,10592.5,10580.25,10591,10.5,851,N/A
7/19/2020 22:35,10577,10582.75,10576.5,10580.5,3.5,393,N/A
7/19/2020 22:30,10578,10578,10574.5,10577,-0.75,199,N/A
7/19/2020 22:25,10574.5,10578.25,10574.5,10577.75,3.75,152,N/A
7/19/2020 22:20,10574.25,10574.5,10570.75,10574,-0.5,202,N/A
7/19/2020 22:15,10574,10578,10573.75,10574.5,1.5,325,N/A
7/19/2020 22:10,10571.75,10575,10568.5,10573,1,239,N/A
7/19/2020 22:05,10566.5,10575.5,10565.75,10572,4.5,487,N/A
7/19/2020 22:00,10569.25,10571.5,10565.25,10567.5,-1.25,275,N/A
7/19/2020 21:55,10571,10572.5,10566.25,10568.75,-2.25,383,N/A
7/19/2020 21:50,10574,10578.5,10571,10571,-3,544,N/A
7/19/2020 21:45,10576,10578.25,10573,10574,-1.75,323,N/A
7/19/2020 21:40,10573,10577,10569.25,10575.75,3,486,N/A
7/19/2020 21:35,10568.5,10574,10568.5,10572.75,4.25,444,N/A
7/19/2020 21:30,10567.25,10569.75,10560.5,10568.5,1.5,714,N/A
7/19/2020 21:25,10571.75,10572.75,10567,10567,-4.75,360,N/A
7/19/2020 21:20,10572.75,10576.5,10571.25,10571.75,-1,374,N/A
7/19/2020 21:15,10569,10575,10568.25,10572.75,4.25,638,N/A
7/19/2020 21:10,10571.5,10572.25,10563.25,10568.5,-2.25,627,N/A
7/19/2020 21:05,10568.25,10573,10565.25,10570.75,2.75,916,N/A
7/19/2020 21:00,10564,10569.75,10559.25,10568,4,774,N/A
7/19/2020 20:55,10567,10569.25,10562,10564,-3.5,809,N/A
7/19/2020 20:50,10562.5,10567.5,10552,10567.5,5.25,1580,N/A
7/19/2020 20:45,10575.75,10576.25,10561.75,10562.25,-13.25,671,N/A
7/19/2020 20:40,10579.75,10580.75,10563,10575.5,-4.25,1056,N/A
7/19/2020 20:35,10584.5,10588,10573.5,10579.75,-4.5,674,N/A
7/19/2020 20:30,10584,10591.5,10579.75,10584.25,0,721,N/A
7/19/2020 20:25,10587,10587.75,10573,10584.25,-2.5,925,N/A
7/19/2020 20:20,10573.75,10588.75,10571.75,10586.75,13.5,892,N/A
7/19/2020 20:15,10573,10577.75,10567,10573.25,0.5,1242,N/A
7/19/2020 20:10,10589,10589.5,10566.5,10572.75,-15.25,1834,N/A
7/19/2020 20:05,10602.25,10602.25,10578.75,10588,-14.25,1769,N/A
7/19/2020 20:00,10635.75,10638,10597.25,10602.25,-33.75,1791,N/A
7/19/2020 19:55,10635.75,10636.5,10631.5,10636,1,259,N/A
7/19/2020 19:50,10633,10636.5,10632,10635,1.5,469,N/A
7/19/2020 19:45,10637,10637.25,10633,10633.5,-3.5,390,N/A
7/19/2020 19:40,10642.75,10645,10636.5,10637,-5.25,303,N/A
7/19/2020 19:35,10642.25,10643.25,10640,10642.25,-0.25,202,N/A
7/19/2020 19:30,10638.25,10644.5,10638,10642.5,4.5,232,N/A
7/19/2020 19:25,10637.25,10640,10636.5,10638,0.5,267,N/A
7/19/2020 19:20,10638.25,10640.75,10636.5,10637.5,-0.75,263,N/A
7/19/2020 19:15,10643,10643.25,10637.5,10638.25,-4.75,252,N/A
7/19/2020 19:10,10639.25,10643.5,10638.75,10643,3.75,225,N/A
7/19/2020 19:05,10644.25,10646.5,10636.5,10639.25,-5.75,464,N/A
7/19/2020 19:00,10647.25,10650,10643.5,10645,-2.5,369,N/A
7/19/2020 18:55,10649,10649.5,10646.5,10647.5,-1,216,N/A
7/19/2020 18:50,10648.25,10649.5,10645.75,10648.5,0.5,195,N/A
7/19/2020 18:45,10647.75,10651.75,10647.25,10648,0.75,309,N/A
7/19/2020 18:40,10643.5,10648.75,10643.5,10647.25,3.5,317,N/A
7/19/2020 18:35,10639.75,10645.75,10639.5,10643.75,4.75,134,N/A
7/19/2020 18:30,10640.25,10644.25,10637,10639,-0.75,232,N/A
7/19/2020 18:25,10643,10643.75,10638.5,10639.75,-2.5,165,N/A
7/19/2020 18:20,10644.25,10645.5,10642.25,10642.25,-3,139,N/A
7/19/2020 18:15,10635.75,10647,10635.5,10645.25,10,590,N/A
7/19/2020 18:10,10637.5,10639.25,10634.5,10635.25,-2.25,221,N/A
7/19/2020 18:05,10640.75,10641.25,10631.5,10637.5,-3.5,487,N/A
7/19/2020 18:00,10640.75,10643,10640,10641,1,192,N/A
7/19/2020 17:55,10645.75,10645.75,10639.25,10640,-5.75,231,N/A
7/19/2020 17:50,10645.25,10648,10644.5,10645.75,0.25,114,N/A
7/19/2020 17:45,10645.25,10648.25,10645,10645.5,0.25,130,N/A
7/19/2020 17:40,10646.25,10650,10644.75,10645.25,-1.25,197,N/A
7/19/2020 17:35,10648.75,10650,10643.5,10646.5,-2,243,N/A
7/19/2020 17:30,10653,10654.5,10647.25,10648.5,-4,316,N/A
7/19/2020 17:25,10650.75,10657,10648.75,10652.5,2,441,N/A
7/19/2020 17:20,10648.5,10652.5,10647,10650.5,0.75,331,N/A
7/19/2020 17:15,10642.5,10649.75,10640.25,10649.75,7.25,209,N/A
7/19/2020 17:10,10639.5,10647.75,10637,10642.5,4.25,505,N/A
7/19/2020 17:05,10632.25,10641.25,10630,10638.25,6,596,N/A
7/19/2020 17:00,10621.25,10651.5,10613.25,10632.25,9.75,1514,N/A
7/17/2020 15:55,10627.5,10628.75,10621.5,10622.5,-5.25,251,N/A
7/17/2020 15:50,10628.75,10630.25,10627,10627.75,-0.25,144,N/A
7/17/2020 15:45,10624.25,10628.5,10623.75,10628,3.75,232,N/A
7/17/2020 15:40,10625.75,10627.75,10623,10624.25,-1.5,243,N/A
7/17/2020 15:35,10625.75,10626.75,10622.5,10625.75,0,295,N/A
7/17/2020 15:30,10621.5,10628,10618.75,10625.75,6,781,N/A
7/17/2020 15:10,10634.75,10636,10619.75,10619.75,-15.25,2119,N/A
7/17/2020 15:05,10631,10637.25,10630.75,10635,4,1206,N/A
7/17/2020 15:00,10629.75,10644.5,10626.25,10631,0.75,3928,N/A
7/17/2020 14:55,10622.75,10635.5,10622.5,10630.25,7.5,5752,N/A
7/17/2020 14:50,10642.25,10643.5,10621.75,10622.75,-19.75,8393,N/A
7/17/2020 14:45,10652.75,10653.25,10636,10642.5,-10.25,4164,N/A
7/17/2020 14:40,10656,10656.75,10642,10652.75,-3.25,5743,N/A
7/17/2020 14:35,10654,10669.75,10652.25,10656,2,6158,N/A
7/17/2020 14:30,10651.75,10657,10645.25,10654,2.5,3213,N/A
7/17/2020 14:25,10651,10655.5,10646,10651.5,0.75,2236,N/A
7/17/2020 14:20,10647.75,10654.5,10644.75,10650.75,3.5,2718,N/A
7/17/2020 14:15,10639.25,10648.75,10631.5,10647.25,7.75,3240,N/A
7/17/2020 14:10,10643,10646.75,10635.75,10639.5,-3,2908,N/A
7/17/2020 14:05,10635.5,10650.75,10630,10642.5,7.25,3763,N/A
7/17/2020 14:00,10649,10650.75,10627,10635.25,-14,4523,N/A
7/17/2020 13:55,10654.75,10658.75,10648.25,10649.25,-5.5,2443,N/A
7/17/2020 13:50,10640.75,10661.5,10640.75,10654.75,14,3966,N/A
7/17/2020 13:45,10642.25,10647.75,10636.25,10640.75,-1.75,2400,N/A
7/17/2020 13:40,10639.25,10643.75,10635.25,10642.5,3.25,2217,N/A
7/17/2020 13:35,10629.5,10641,10625.5,10639.25,9.5,2758,N/A
7/17/2020 13:30,10635.25,10636.5,10627,10629.75,-5.25,2357,N/A
7/17/2020 13:25,10632.25,10637.75,10631.75,10635,2.5,1488,N/A
7/17/2020 13:20,10644.25,10646,10631.75,10632.5,-12.25,2745,N/A
7/17/2020 13:15,10640,10646.25,10639.5,10644.75,5,2270,N/A
7/17/2020 13:10,10634,10642.5,10630.25,10639.75,5.25,3091,N/A
7/17/2020 13:05,10625.75,10635.5,10621.5,10634.5,8.75,2868,N/A
7/17/2020 13:00,10605.25,10627.25,10604.75,10625.75,21,4041,N/A
7/17/2020 12:55,10603.25,10607.75,10597.75,10604.75,1.5,2069,N/A
7/17/2020 12:50,10608.5,10612,10601.75,10603.25,-5.5,1911,N/A
7/17/2020 12:45,10611.75,10613.5,10603.25,10608.75,-2.75,1230,N/A
7/17/2020 12:40,10605.5,10612,10605.25,10611.5,5.75,1443,N/A
7/17/2020 12:35,10603.5,10608,10598.5,10605.75,2.5,1660,N/A
7/17/2020 12:30,10613,10615,10602.25,10603.25,-9.5,3605,N/A
7/17/2020 12:25,10615,10618,10603.5,10612.75,-2.25,4277,N/A
7/17/2020 12:20,10599.25,10618.25,10595.75,10615,15.5,3484,N/A
7/17/2020 12:15,10606,10613.75,10588,10599.5,-6.5,6106,N/A
7/17/2020 12:10,10619.75,10621.5,10604.5,10606,-14,1940,N/A
7/17/2020 12:05,10613.5,10622.5,10612.75,10620,6.25,3034,N/A
7/17/2020 12:00,10607.5,10614.25,10601,10613.75,6.5,4001,N/A
7/17/2020 11:55,10614.25,10614.5,10598,10607.25,-7.5,2801,N/A
7/17/2020 11:50,10618.5,10618.75,10611.25,10614.75,-3.75,1567,N/A
7/17/2020 11:45,10617.5,10624.5,10612.25,10618.5,0.5,1632,N/A
7/17/2020 11:40,10618,10625.75,10615,10618,0,1909,N/A
7/17/2020 11:35,10613.25,10622,10612.25,10618,4.25,1446,N/A
7/17/2020 11:30,10612.5,10621,10607.75,10613.75,1.75,2143,N/A
7/17/2020 11:25,10623.5,10625,10611.75,10612,-11.25,1901,N/A
7/17/2020 11:20,10616.5,10624.75,10610.5,10623.25,6.75,2385,N/A
7/17/2020 11:15,10622.25,10626.75,10615,10616.5,-5.75,2378,N/A
7/17/2020 11:10,10627.75,10629.25,10618.25,10622.25,-5,2621,N/A
7/17/2020 11:05,10616,10630.25,10614.75,10627.25,11.25,4983,N/A
7/17/2020 11:00,10613.25,10622.5,10608.25,10616,3,3480,N/A
7/17/2020 10:55,10611.25,10620,10609.5,10613,1.5,3751,N/A
7/17/2020 10:50,10589.5,10612,10584,10611.5,22.25,4096,N/A
7/17/2020 10:45,10595.25,10596.75,10579.75,10589.25,-6,4563,N/A
7/17/2020 10:40,10608.5,10614.25,10589.25,10595.25,-13,3300,N/A
7/17/2020 10:35,10608,10613,10602.5,10608.25,-0.25,2550,N/A
7/17/2020 10:30,10614,10618,10606.5,10608.5,-5.25,3362,N/A
7/17/2020 10:25,10603.75,10617,10600.75,10613.75,9.75,2736,N/A
7/17/2020 10:20,10606,10614.25,10603.25,10604,-1.5,2263,N/A
7/17/2020 10:15,10608.75,10613.5,10600.75,10605.5,-2.75,3768,N/A
7/17/2020 10:10,10617,10622,10607.75,10608.25,-8.75,4910,N/A
7/17/2020 10:05,10599,10617,10597.5,10617,17.75,5170,N/A
7/17/2020 10:00,10593,10603.75,10588.25,10599.25,6,4301,N/A
7/17/2020 9:55,10585.75,10595.5,10585,10593.25,7,3548,N/A
7/17/2020 9:50,10575.75,10592,10575.25,10586.25,10,4972,N/A
7/17/2020 9:45,10562.75,10579.75,10552.75,10576.25,13.5,4559,N/A
7/17/2020 9:40,10559,10574.75,10558.5,10562.75,4,3446,N/A
7/17/2020 9:35,10551,10572,10551,10558.75,8,6174,N/A
7/17/2020 9:30,10553.5,10558,10540.5,10550.75,-2.5,6399,N/A
7/17/2020 9:25,10558,10563.5,10537.5,10553.25,-5,10400,N/A
7/17/2020 9:20,10580.25,10591.25,10555.5,10558.25,-21.5,6927,N/A
7/17/2020 9:15,10602.75,10610.75,10576,10579.75,-23,6103,N/A
7/17/2020 9:10,10601.25,10610.75,10591.5,10602.75,1.75,4497,N/A
7/17/2020 9:05,10588.5,10614.25,10588,10601,12.75,5976,N/A
7/17/2020 9:00,10604,10611,10577.25,10588.25,-15.5,9235,N/A
7/17/2020 8:55,10591.25,10609.5,10586,10603.75,12.75,6407,N/A
7/17/2020 8:50,10583,10601.25,10583,10591,8.25,9715,N/A
7/17/2020 8:45,10585,10598.5,10567.25,10582.75,-2.75,9829,N/A
7/17/2020 8:40,10632.25,10633,10582,10585.5,-46.5,11370,N/A
7/17/2020 8:35,10641.5,10649,10626.5,10632,-9.5,8564,N/A
7/17/2020 8:30,10643,10650,10628.25,10641.5,-2,10578,N/A
7/17/2020 8:25,10642.25,10658.25,10639,10643.5,1.5,4823,N/A
7/17/2020 8:20,10637.5,10644.5,10636.75,10642,4.25,3117,N/A
7/17/2020 8:15,10637.5,10641.5,10634,10637.75,-0.25,1405,N/A
7/17/2020 8:10,10624.75,10640.5,10624.75,10638,13,2321,N/A
7/17/2020 8:05,10625,10626.25,10619,10625,0.25,1649,N/A
7/17/2020 8:00,10618.75,10625.5,10615.25,10624.75,6.25,2572,N/A
7/17/2020 7:55,10617.75,10619.75,10614,10618.5,0.25,921,N/A
7/17/2020 7:50,10611.25,10618.25,10610.5,10618.25,7,725,N/A
7/17/2020 7:45,10616,10616.5,10608.5,10611.25,-5,1262,N/A
7/17/2020 7:40,10619.5,10627,10615,10616.25,-2.75,1506,N/A
7/17/2020 7:35,10624,10625,10617.25,10619,-5.25,707,N/A
7/17/2020 7:30,10623,10624.75,10616.75,10624.25,2,865,N/A
7/17/2020 7:25,10619.25,10623,10618.5,10622.25,2.5,739,N/A
7/17/2020 7:20,10621,10629.5,10618.75,10619.75,-1,2063,N/A
7/17/2020 7:15,10613.5,10622,10610.75,10620.75,7,1277,N/A
7/17/2020 7:10,10613,10618,10611,10613.75,1.5,926,N/A
7/17/2020 7:05,10611.5,10615.75,10608.75,10612.25,0.75,1506,N/A
7/17/2020 7:00,10611,10614.75,10607.25,10611.5,0.75,1179,N/A
7/17/2020 6:55,10603.75,10611.75,10603,10610.75,6.75,649,N/A
7/17/2020 6:50,10603,10605.5,10600,10604,1.25,442,N/A
7/17/2020 6:45,10596,10603,10595.75,10602.75,6.75,488,N/A
7/17/2020 6:40,10601.5,10601.5,10595,10596,-5.5,616,N/A
7/17/2020 6:35,10601.5,10607,10600.25,10601.5,-0.5,669,N/A
7/17/2020 6:30,10605.5,10605.75,10596.75,10602,-3.75,1188,N/A
7/17/2020 6:25,10607.5,10611.5,10605,10605.75,-2,493,N/A
7/17/2020 6:20,10607.75,10608.5,10605.25,10607.75,0,307,N/A
7/17/2020 6:15,10604.75,10609.25,10602,10607.75,2.5,735,N/A
7/17/2020 6:10,10608.75,10609.25,10604.25,10605.25,-3.5,297,N/A
7/17/2020 6:05,10608,10609.5,10605.75,10608.75,0.25,721,N/A
7/17/2020 6:00,10614.5,10617.25,10607.25,10608.5,-6.25,975,N/A
7/17/2020 5:55,10615.5,10617,10613.25,10614.75,-0.75,369,N/A
7/17/2020 5:50,10615.75,10618.5,10614.75,10615.5,-0.25,404,N/A
7/17/2020 5:45,10617.25,10617.5,10614.5,10615.75,-1.25,265,N/A
7/17/2020 5:40,10614.5,10618.5,10614.25,10617,2.5,294,N/A
7/17/2020 5:35,10619.5,10622.25,10613.5,10614.5,-5,554,N/A
7/17/2020 5:30,10617.25,10619.5,10615.5,10619.5,2,466,N/A
7/17/2020 5:25,10615,10619.25,10613.5,10617.5,2.25,616,N/A
7/17/2020 5:20,10609.75,10617.5,10609.5,10615.25,5.75,573,N/A
7/17/2020 5:15,10608.5,10611,10606,10609.5,1,345,N/A
7/17/2020 5:10,10613.25,10615.5,10608,10608.5,-4.75,443,N/A
7/17/2020 5:05,10606,10613.5,10605.25,10613.25,8,352,N/A
7/17/2020 5:00,10605.5,10607.5,10604,10605.25,-0.75,333,N/A
7/17/2020 4:55,10609.75,10611.5,10603.25,10606,-3,783,N/A
7/17/2020 4:50,10612.25,10612.25,10604.25,10609,-3.25,854,N/A
7/17/2020 4:45,10608.25,10618.75,10604.25,10612.25,3.5,671,N/A
7/17/2020 4:40,10614.5,10615.25,10607.75,10608.75,-5.25,462,N/A
7/17/2020 4:35,10616.75,10618,10613,10614,-2.75,353,N/A
7/17/2020 4:30,10618.5,10622.5,10615.5,10616.75,-1.5,757,N/A
7/17/2020 4:25,10616.25,10620,10615,10618.25,1.75,329,N/A
7/17/2020 4:20,10616.75,10619.25,10614.25,10616.5,0,447,N/A
7/17/2020 4:15,10618,10620,10614,10616.5,-1.75,575,N/A
7/17/2020 4:10,10606.25,10623,10606,10618.25,12.25,1032,N/A
7/17/2020 4:05,10604.5,10607,10601,10606,2.5,376,N/A
7/17/2020 4:00,10612,10614,10602.25,10603.5,-8.75,636,N/A
7/17/2020 3:55,10610.25,10618.25,10607.5,10612.25,2.25,581,N/A
7/17/2020 3:50,10610.25,10612.25,10608.5,10610,-0.25,325,N/A
7/17/2020 3:45,10606.25,10612.5,10603.75,10610.25,4.5,474,N/A
7/17/2020 3:40,10612.75,10612.75,10605.25,10605.75,-6.75,407,N/A
7/17/2020 3:35,10609,10613.25,10606.75,10612.5,3.75,520,N/A
7/17/2020 3:30,10610.75,10610.75,10605.75,10608.75,-1.75,425,N/A
7/17/2020 3:25,10604,10611.25,10603.75,10610.5,6.75,473,N/A
7/17/2020 3:20,10601.75,10616.5,10601.75,10603.75,2.5,1631,N/A
7/17/2020 3:15,10590.75,10604.75,10590,10601.25,10.75,1040,N/A
7/17/2020 3:10,10585.5,10592.25,10584.75,10590.5,4.25,807,N/A
7/17/2020 3:05,10575.75,10586.75,10575.25,10586.25,10.25,918,N/A
7/17/2020 3:00,10576.75,10580,10566,10576,-0.5,1437,N/A
7/17/2020 2:55,10585.5,10586,10575,10576.5,-9.5,613,N/A
7/17/2020 2:50,10585.75,10587.75,10582.25,10586,0.5,858,N/A
7/17/2020 2:45,10594.75,10596.25,10585.25,10585.5,-9.25,594,N/A
